bar,beat,note,chord
61,3,45,Bb7
61,4,48,Bb7
62,1,47,Eb7
62,2,48,Eb7
62,3,50,Eb7
62,4,50,Eb7
63,1,41,Bb7
63,2,42,Bb7
63,3,42,Bb7
63,4,38,Bb7
64,1,38,Bb7
64,2,38,Bb7
64,3,50,Bb7
64,4,51,Bb7
65,1,50,Eb7
65,2,50,Eb7
65,3,51,Eb7
65,4,41,Eb7
66,1,50,Eb7
66,2,44,Eb7
66,3,42,Eb7
66,4,50,Eb7
67,1,40,Bb7
67,2,50,Bb7
67,3,50,Bb7
67,4,51,Bb7
68,1,50,D-7
68,2,50,D-7
68,3,50,G7
68,4,51,G7
69,1,51,C7
69,2,50,C7
69,3,50,C7
69,4,50,C7
70,1,37,F7
70,2,48,F7
70,3,37,F7
70,4,37,F7
71,1,41,Bb7
71,2,50,Bb7
71,3,50,Bb7
71,4,51,Bb7
72,1,47,F7
72,2,48,F7
72,3,50,F7
72,4,50,F7
73,1,41,Bb7
73,2,38,Bb7
73,3,50,Bb7
73,4,51,Bb7
74,1,50,Eb7
74,2,50,Eb7
74,3,50,Eb7
74,4,50,Eb7
