bar,beat,note,chord
28,3,42,Bb7
28,4,47,Bb7
29,1,47,Eb7
29,2,50,Eb7
29,3,48,Eb7
29,4,51,Eb7
30,1,50,Eb7
30,2,47,Eb7
30,3,47,Eb7
30,4,50,Eb7
31,1,48,Bb7
31,2,45,Bb7
31,3,50,Bb7
31,4,37,Bb7
32,1,52,D-7
32,2,51,D-7
32,3,50,G7
32,4,50,G7
33,1,43,C-7
33,2,49,C-7
33,3,50,C-7
33,4,44,C-7
34,1,43,F7
34,2,50,F7
34,3,48,F7
34,4,42,F7
35,1,37,Bb7
35,2,45,Bb7
35,3,50,Bb7
35,4,44,Bb7
36,1,37,C-7
36,2,37,C-7
36,3,37,F7
36,4,38,F7
37,1,44,Bb7
37,2,44,Bb7
37,3,37,Bb7
37,4,37,Bb7
38,1,42,Eb7
38,2,37,Eb7
38,3,37,Eb7
38,4,37,Eb7
39,1,37,Bb7
39,2,44,Bb7
39,3,37,Bb7
39,4,37,Bb7
40,1,37,Bb7
40,2,37,Bb7
40,3,50,Bb7
40,4,37,Bb7
41,1,37,Eb7
41,2,50,Eb7
41,3,37,Eb7
41,4,37,Eb7
42,1,38,Eb7
42,2,37,Eb7
42,3,37,Eb7
42,4,44,Eb7
43,1,37,Bb7
43,2,45,Bb7
43,3,45,Bb7
43,4,47,Bb7
44,1,48,D-7
44,2,37,D-7
44,3,45,G7
44,4,50,G7
45,1,43,C-7
45,2,42,C-7
45,3,41,C-7
45,4,37,C-7
46,1,49,F7
46,2,49,F7
46,3,48,F7
46,4,37,F7
47,1,41,Bb7
47,2,45,Bb7
47,3,45,Bb7
47,4,47,Bb7
48,1,48,C-7
48,2,50,C-7
48,3,51,F7
48,4,37,F7
49,1,50,Bb7
49,2,45,Bb7
49,3,34,Bb7
49,4,47,Bb7
50,1,48,Eb7
50,2,50,Eb7
50,3,51,Eb7
50,4,37,Eb7
51,1,37,Bb7
51,2,52,Bb7
51,3,51,Bb7
51,4,50,Bb7
52,1,43,Bb7
52,2,42,Bb7
52,3,42,Bb7
52,4,47,Bb7
53,1,47,Eb7
53,2,50,Eb7
53,3,48,Eb7
53,4,51,Eb7
54,1,50,Eb7
54,2,34,Eb7
54,3,47,Eb7
54,4,50,Eb7
55,1,48,Bb7
55,2,45,Bb7
55,3,50,Bb7
55,4,50,Bb7
56,1,37,D-7
56,2,51,D-7
56,3,50,G7
56,4,37,G7
57,1,43,C-7
57,2,44,C-7
57,3,37,C-7
57,4,37,C-7
58,1,38,F7
58,2,49,F7
58,3,48,F7
58,4,48,F7
59,1,50,Bb7
59,2,37,Bb7
59,3,37,Bb7
59,4,37,Bb7
60,1,37,C-7
60,2,37,C-7
60,3,38,F7
60,4,37,F7
61,1,37,Bb7
61,2,37,Bb7
61,3,44,Bb7
61,4,37,Bb7
62,1,37,Eb7
62,2,49,Eb7
62,3,48,Eb7
62,4,37,Eb7
63,1,37,Bb7
63,2,45,Bb7
63,3,50,Bb7
63,4,37,Bb7
64,1,51,Bb7
64,2,37,Bb7
64,3,37,Bb7
64,4,45,Bb7
65,1,47,Eb7
65,2,50,Eb7
65,3,48,Eb7
65,4,51,Eb7
66,1,37,Eb7
66,2,47,Eb7
66,3,47,Eb7
66,4,50,Eb7
67,1,48,Bb7
67,2,45,Bb7
67,3,45,Bb7
67,4,47,Bb7
68,1,48,D-7
68,2,40,D-7
68,3,45,G7
68,4,42,G7
69,1,42,C-7
69,2,45,C-7
69,3,45,C-7
69,4,47,C-7
70,1,48,F7
70,2,50,F7
70,3,51,F7
70,4,37,F7
71,1,37,Bb7
71,2,45,Bb7
71,3,50,Bb7
71,4,37,Bb7
72,1,43,C-7
72,2,48,C-7
72,3,37,F7
72,4,37,F7
73,1,38,Bb7
73,2,37,Bb7
73,3,37,Bb7
73,4,47,Bb7
74,1,37,Eb7
74,2,37,Eb7
74,3,37,Eb7
74,4,37,Eb7
