bar,beat,note,chord
53,3,43,D-7
53,4,43,D-7
54,1,42,G7
54,2,38,G7
54,3,38,G7
54,4,42,G7
55,1,43,Cj7
55,2,45,Cj7
55,3,47,Cj7
55,4,51,Cj7
56,1,45,Cj7
56,2,50,Cj7
56,3,39,Cj7
56,4,37,Cj7
57,1,42,C-7
57,2,50,C-7
57,3,50,C-7
57,4,42,C-7
58,1,48,F7
58,2,50,F7
58,3,51,F7
58,4,48,F7
59,1,41,Bbj7
59,2,41,Bbj7
59,3,50,Bbj7
59,4,50,Bbj7
60,1,50,Ebj7
60,2,50,Ebj7
60,3,48,Ebj7
60,4,48,Ebj7
61,1,47,E-7
61,2,47,E-7
61,3,50,E-7
61,4,50,E-7
62,1,47,A7
62,2,47,A7
62,3,42,A7
62,4,50,A7
63,1,38,Dj7
63,2,45,Dj7
63,3,42,Dj7
63,4,42,Dj7
64,1,42,E-7
64,2,50,E-7
64,3,38,A79#
64,4,40,A79#
65,1,47,E-7
65,2,47,E-7
65,3,41,E-7
65,4,41,E-7
66,1,38,A7
66,2,38,A7
66,3,45,A7
66,4,45,A7
67,1,45,Dj7
67,2,45,Dj7
67,3,47,Dj7
67,4,49,Dj7
68,1,37,Dj7
68,2,49,Dj7
68,3,47,Dj7
68,4,39,Dj7
69,1,45,D-7
69,2,45,D-7
69,3,43,D-7
69,4,43,D-7
70,1,42,G7
70,2,50,G7
70,3,42,G7
70,4,45,G7
71,1,43,Cj7
71,2,45,Cj7
71,3,47,Cj7
71,4,50,Cj7
72,1,42,Cj7
72,2,42,Cj7
72,3,42,Cj7
72,4,50,Cj7
73,1,42,C-7
73,2,45,C-7
73,3,45,C-7
73,4,47,C-7
74,1,48,F7
74,2,48,F7
74,3,50,F7
74,4,50,F7
75,1,41,Bbj7
75,2,41,Bbj7
75,3,50,Bbj7
75,4,50,Bbj7
76,1,50,Ebj7
76,2,50,Ebj7
76,3,48,Ebj7
76,4,48,Ebj7
77,1,47,E-7
77,2,47,E-7
77,3,50,E-7
77,4,50,E-7
78,1,48,F7
78,2,48,F7
78,3,42,F7
78,4,42,F7
79,1,42,Bbj7
79,2,40,Bbj7
79,3,50,Bbj7
79,4,39,Bbj7
80,1,39,E-7
80,2,39,E-7
80,3,47,A79#
80,4,48,A79#
81,1,47,E-7
81,2,47,E-7
81,3,41,E-7
81,4,50,E-7
82,1,37,A7
82,2,47,A7
82,3,47,A7
82,4,42,A7
83,1,45,Dj7
83,2,47,Dj7
83,3,49,Dj7
83,4,50,Dj7
84,1,44,Dj7
84,2,42,Dj7
84,3,37,Dj7
84,4,38,Dj7
85,1,45,D-7
85,2,45,D-7
85,3,42,D-7
85,4,43,D-7
86,1,42,G7
86,2,50,G7
86,3,42,G7
86,4,45,G7
87,1,43,Cj7
87,2,45,Cj7
87,3,47,Cj7
87,4,50,Cj7
88,1,50,Cj7
88,2,37,Cj7
88,3,37,Cj7
88,4,50,Cj7
89,1,42,C-7
89,2,45,C-7
89,3,45,C-7
89,4,47,C-7
90,1,48,F7
90,2,50,F7
90,3,51,F7
90,4,48,F7
91,1,41,Bbj7
91,2,41,Bbj7
91,3,50,Bbj7
91,4,50,Bbj7
92,1,50,Ebj7
92,2,50,Ebj7
92,3,48,Ebj7
92,4,50,Ebj7
93,1,47,E-7
93,2,41,E-7
93,3,42,E-7
93,4,47,E-7
94,1,42,A7
94,2,47,A7
94,3,47,A7
94,4,38,A7
95,1,45,Dj7
95,2,45,Dj7
95,3,45,Dj7
95,4,47,Dj7
96,1,49,E-7
96,2,47,E-7
96,3,43,A79#
96,4,51,A79#
97,1,47,E-7
97,2,47,E-7
97,3,42,E-7
97,4,50,E-7
98,1,38,E-7
98,2,47,E-7
