bar,beat,note,chord
54,1,42,F79#
54,2,42,F79#
54,3,41,F79#
54,4,42,F79#
55,1,42,F79#
55,2,41,F79#
55,3,42,F79#
55,4,47,F79#
56,1,42,F79#
56,2,42,F79#
56,3,41,F79#
56,4,37,F79#
57,1,41,F79#
57,2,41,F79#
57,3,41,F79#
57,4,42,F79#
58,1,41,F79#
58,2,41,F79#
58,3,41,F79#
58,4,41,F79#
59,1,41,F79#
59,2,41,F79#
59,3,41,F79#
59,4,41,F79#
60,1,42,F79#
60,2,42,F79#
60,3,42,F79#
60,4,41,F79#
61,1,42,F79#
61,2,42,F79#
61,3,42,F79#
61,4,42,F79#
62,1,42,F79#
62,2,41,F79#
62,3,41,F79#
62,4,41,F79#
63,1,42,F79#
63,2,41,F79#
63,3,42,F79#
63,4,42,F79#
64,1,41,F79#
64,2,41,F79#
64,3,42,F79#
64,4,42,F79#
65,1,43,F79#
65,2,42,F79#
65,3,42,F79#
65,4,42,F79#
66,1,41,F79#
66,2,47,F79#
66,3,41,F79#
66,4,42,F79#
67,1,42,F79#
67,2,42,F79#
67,3,42,F79#
67,4,42,F79#
68,1,41,F79#
68,2,41,F79#
68,3,42,F79#
68,4,42,F79#
69,1,41,F79#
69,2,41,F79#
69,3,43,F79#
69,4,41,F79#
70,1,42,F79#
70,2,41,F79#
70,3,42,F79#
70,4,42,F79#
71,1,41,F79#
71,2,42,F79#
71,3,43,F79#
71,4,42,F79#
72,1,42,F79#
72,2,42,F79#
72,3,41,F79#
72,4,42,F79#
73,1,42,F79#
73,2,42,F79#
73,3,41,F79#
73,4,42,F79#
74,1,42,F79#
74,2,41,F79#
74,3,37,F79#
74,4,42,F79#
75,1,42,F79#
75,2,41,F79#
75,3,37,F79#
75,4,42,F79#
76,1,37,F79#
76,2,37,F79#
76,3,37,F79#
76,4,42,F79#
77,1,37,F79#
77,2,41,F79#
77,3,37,F79#
77,4,42,F79#
78,1,37,F79#
78,2,41,F79#
78,3,37,F79#
78,4,42,F79#
79,1,42,F79#
79,2,37,F79#
79,3,37,F79#
79,4,42,F79#
80,1,42,F79#
80,2,37,F79#
80,3,42,F79#
80,4,37,F79#
81,1,42,F79#
81,2,42,F79#
81,3,42,F79#
81,4,42,F79#
82,1,42,F79#
82,2,42,F79#
82,3,42,F79#
82,4,41,F79#
83,1,42,F79#
83,2,42,F79#
83,3,42,F79#
83,4,37,F79#
84,1,41,F79#
84,2,37,F79#
84,3,37,F79#
84,4,37,F79#
85,1,37,F79#
85,2,37,F79#
85,3,43,F79#
85,4,42,F79#
86,1,48,F79#
86,2,42,F79#
86,3,37,F79#
86,4,37,F79#
87,1,37,F79#
