bar,beat,note,chord
23,1,50,Fsus7
23,2,40,Fsus7
23,3,41,Fsus7
23,4,42,Fsus7
24,1,50,Fsus7
24,2,44,Fsus7
24,3,50,Fsus7
24,4,42,Fsus7
25,1,48,Fsus7
25,2,42,Fsus7
25,3,50,Fsus7
25,4,48,Fsus7
26,1,37,Bbsus7
26,2,37,Bbsus7
26,3,40,Bbsus7
26,4,42,Bbsus7
27,1,50,Fsus7
27,2,37,Fsus7
27,3,48,Fsus7
27,4,48,Fsus7
28,1,40,Fsus7
28,2,40,Fsus7
28,3,43,Fsus7
28,4,37,Fsus7
29,1,41,Bbsus7
29,2,37,Bbsus7
29,3,38,Bbsus7
29,4,45,Bbsus7
30,1,45,Bbsus7
30,2,34,Bbsus7
30,3,47,Bbsus7
30,4,50,Bbsus7
31,1,48,Fsus7
31,2,37,Fsus7
31,3,37,Fsus7
31,4,37,Fsus7
32,1,40,Fsus7
32,2,41,Fsus7
32,3,42,Fsus7
32,4,50,Fsus7
33,1,50,Csus7
33,2,50,Csus7
33,3,50,Csus7
33,4,41,Csus7
34,1,41,Bbsus7
34,2,48,Bbsus7
34,3,51,Bbsus7
34,4,51,Bbsus7
35,1,48,Fsus7
35,2,40,Fsus7
35,3,41,Fsus7
35,4,42,Fsus7
36,1,43,Fsus7
36,2,44,Fsus7
36,3,50,Fsus7
36,4,44,Fsus7
37,1,48,Fsus7
37,2,37,Fsus7
37,3,37,Fsus7
37,4,38,Fsus7
38,1,40,Bbsus7
38,2,41,Bbsus7
38,3,42,Bbsus7
38,4,43,Bbsus7
39,1,48,Fsus7
39,2,37,Fsus7
39,3,37,Fsus7
39,4,38,Fsus7
40,1,40,Fsus7
40,2,41,Fsus7
40,3,50,Fsus7
40,4,49,Fsus7
41,1,41,Bbsus7
41,2,48,Bbsus7
41,3,51,Bbsus7
41,4,45,Bbsus7
42,1,45,Bbsus7
42,2,38,Bbsus7
42,3,43,Bbsus7
42,4,47,Bbsus7
43,1,48,Fsus7
43,2,37,Fsus7
43,3,37,Fsus7
43,4,38,Fsus7
44,1,40,Fsus7
44,2,41,Fsus7
44,3,45,Fsus7
44,4,50,Fsus7
45,1,50,Csus7
45,2,50,Csus7
45,3,50,Csus7
45,4,50,Csus7
46,1,41,Bbsus7
46,2,37,Bbsus7
46,3,51,Bbsus7
46,4,48,Bbsus7
47,1,48,Fsus7
47,2,40,Fsus7
47,3,48,Fsus7
47,4,41,Fsus7
48,1,50,Fsus7
48,2,42,Fsus7
48,3,50,Fsus7
48,4,50,Fsus7
49,1,48,Fsus7
49,2,40,Fsus7
49,3,41,Fsus7
49,4,42,Fsus7
50,1,43,Bbsus7
50,2,44,Bbsus7
50,3,50,Bbsus7
50,4,47,Bbsus7
51,1,48,Fsus7
51,2,38,Fsus7
51,3,43,Fsus7
51,4,47,Fsus7
52,1,48,Fsus7
52,2,49,Fsus7
52,3,38,Fsus7
52,4,40,Fsus7
53,1,41,Bbsus7
53,2,45,Bbsus7
53,3,50,Bbsus7
53,4,37,Bbsus7
54,1,38,Bbsus7
54,2,37,Bbsus7
54,3,37,Bbsus7
54,4,37,Bbsus7
55,1,38,Fsus7
55,2,48,Fsus7
55,3,40,Fsus7
55,4,48,Fsus7
56,1,38,Fsus7
56,2,40,Fsus7
56,3,45,Fsus7
56,4,50,Fsus7
57,1,43,Csus7
57,2,37,Csus7
57,3,50,Csus7
57,4,43,Csus7
58,1,41,Bbsus7
58,2,45,Bbsus7
58,3,50,Bbsus7
58,4,43,Bbsus7
59,1,48,Fsus7
59,2,40,Fsus7
59,3,41,Fsus7
59,4,42,Fsus7
60,1,43,Fsus7
60,2,44,Fsus7
60,3,45,Fsus7
60,4,50,Fsus7
61,1,38,Fsus7
61,2,37,Fsus7
61,3,37,Fsus7
61,4,37,Fsus7
62,1,37,Bbsus7
62,2,42,Bbsus7
62,3,37,Bbsus7
62,4,42,Bbsus7
63,1,42,Fsus7
63,2,42,Fsus7
63,3,37,Fsus7
63,4,37,Fsus7
64,1,42,Fsus7
64,2,37,Fsus7
64,3,37,Fsus7
64,4,38,Fsus7
65,1,37,Bbsus7
65,2,45,Bbsus7
65,3,50,Bbsus7
65,4,43,Bbsus7
66,1,41,Bbsus7
66,2,39,Bbsus7
66,3,38,Bbsus7
66,4,43,Bbsus7
67,1,48,Fsus7
67,2,40,Fsus7
67,3,41,Fsus7
67,4,41,Fsus7
68,1,42,Fsus7
68,2,44,Fsus7
68,3,45,Fsus7
68,4,52,Fsus7
69,1,50,Csus7
69,2,50,Csus7
69,3,42,Csus7
69,4,50,Csus7
70,1,48,Bbsus7
70,2,50,Bbsus7
70,3,41,Bbsus7
70,4,50,Bbsus7
71,1,48,Fsus7
71,2,37,Fsus7
71,3,37,Fsus7
71,4,50,Fsus7
72,1,50,Fsus7
72,2,50,Fsus7
72,3,38,Fsus7
72,4,37,Fsus7
73,1,48,Fsus
73,2,37,Fsus
73,3,37,Fsus
73,4,37,Fsus
